lat,lon,genus,species,dbh,year_min,year_max,crown,height,common,location,ref,maintenance,maturity,planted,updated,health,structure,description,family,"ule_min, ule_max",address
-37.80946156,144.9972223,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,14979,,Semi-mature,,17/11/2016,,,,,20,"13 WILLIAM STREET, ABBOTSFORD 3067"
-37.80908201,144.9972755,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,14981,,Semi-mature,,17/11/2016,,,,,20,"25 WILLIAM STREET, ABBOTSFORD 3067"
-37.80895083,144.997307,Acer,A. x freemanii 'Autumn Blaze',6,,,,5,Autumn Blaze Maple,,14982,,Semi-mature,,17/11/2016,,,,,20,"29 WILLIAM STREET, ABBOTSFORD 3067"
-37.80861043,144.9973568,Acer,A. x freemanii 'Autumn Blaze',6,,,,5,Autumn Blaze Maple,,14984,,Semi-mature,,17/11/2016,,,,,20,"39 WILLIAM STREET, ABBOTSFORD 3067"
-37.80843742,144.9973808,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,14985,,Semi-mature,,17/11/2016,,,,,20,"45 WILLIAM STREET, ABBOTSFORD 3067"
-37.8082538,144.9974082,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,14986,,Semi-mature,,17/11/2016,,,,,20,"53 WILLIAM STREET, ABBOTSFORD 3067"
-37.80808041,144.9974427,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,14987,,Semi-mature,,17/11/2016,,,,,20,"57 WILLIAM STREET, ABBOTSFORD 3067"
-37.81675034,144.9938704,Acer,A. x freemanii 'Autumn Blaze',3,,,,2,Autumn Blaze Maple,,15786,,Young,,21/11/2016,,,,,20,"89 BRIDGE ROAD, RICHMOND 3121"
-37.81678666,144.994167,Acer,A. x freemanii 'Autumn Blaze',2,,,,2,Autumn Blaze Maple,,15787,,Young,,21/11/2016,,,,,20,"89 BRIDGE ROAD, RICHMOND 3121"
-37.81609849,144.9995273,Acer,A. x freemanii 'Autumn Blaze',10,,,,6,Autumn Blaze Maple,,15953,,Semi-mature,,23/11/2016,,,,,20,"166 CHURCH STREET, RICHMOND 3121"
-37.81626524,144.9994969,Acer,A. x freemanii 'Autumn Blaze',12,,,,6,Autumn Blaze Maple,,15954,,Mature,,23/11/2016,,,,,20,"176 CHURCH STREET, RICHMOND 3121"
-37.81646905,144.9994586,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,15955,,Semi-mature,,23/11/2016,,,,,20,"182 CHURCH STREET, RICHMOND 3121"
-37.81663811,144.9994251,Acer,A. x freemanii 'Autumn Blaze',12,,,,7,Autumn Blaze Maple,,15956,,Mature,,23/11/2016,,,,,20,"190 CHURCH STREET, RICHMOND 3121"
-37.8169843,144.9993698,Acer,A. x freemanii 'Autumn Blaze',6,,,,5,Autumn Blaze Maple,,15957,,Semi-mature,,23/11/2016,,,,,20,"200 CHURCH STREET, RICHMOND 3121"
-37.8171498,144.9993361,Acer,A. x freemanii 'Autumn Blaze',6,,,,5,Autumn Blaze Maple,,15958,,Semi-mature,,23/11/2016,,,,,20,"230 CHURCH STREET, RICHMOND 3121"
-37.81837249,144.9991152,Acer,A. x freemanii 'Autumn Blaze',8,,,,6,Autumn Blaze Maple,,15959,,Semi-mature,,23/11/2016,,,,,20,"285 BRIDGE ROAD, RICHMOND 3121"
-37.81824828,144.9993146,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,15961,,Semi-mature,,23/11/2016,,,,,20,"235 CHURCH STREET, RICHMOND 3121"
-37.81788031,144.9993823,Acer,A. x freemanii 'Autumn Blaze',3,,,,4,Autumn Blaze Maple,,15963,,Young,,23/11/2016,,,,,20,"227 CHURCH STREET, RICHMOND 3121"
-37.81776717,144.9994034,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,15964,,Semi-mature,,23/11/2016,,,,,20,"227 CHURCH STREET, RICHMOND 3121"
-37.81713987,144.9995202,Acer,A. x freemanii 'Autumn Blaze',5,,,,3,Autumn Blaze Maple,,15965,,Semi-mature,,23/11/2016,,,,,20,"211 CHURCH STREET, RICHMOND 3121"
-37.8170664,144.9995319,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,15966,,Semi-mature,,23/11/2016,,,,,20,"211 CHURCH STREET, RICHMOND 3121"
-37.81552266,144.9996271,Acer,A. x freemanii 'Autumn Blaze',13,,,,6,Autumn Blaze Maple,,15971,,Mature,,23/11/2016,,,,,"11, 20","152 CHURCH STREET, RICHMOND 3121"
-37.81527915,144.9996767,Acer,A. x freemanii 'Autumn Blaze',8,,,,4,Autumn Blaze Maple,,15973,,Semi-mature,,23/11/2016,,,,,20,"132 CHURCH STREET, RICHMOND 3121"
-37.81510953,144.9997087,Acer,A. x freemanii 'Autumn Blaze',3,,,,4,Autumn Blaze Maple,,15974,,Young,,23/11/2016,,,,,20,"132 CHURCH STREET, RICHMOND 3121"
-37.81485052,144.9997559,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,15975,,Mature,,23/11/2016,,,,,20,"130 CHURCH STREET, RICHMOND 3121"
-37.81473896,144.9997763,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,15976,,Semi-mature,,23/11/2016,,,,,20,"130 CHURCH STREET, RICHMOND 3121"
-37.81457735,144.9998054,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,15977,,Semi-mature,,23/11/2016,,,,,20,"130 CHURCH STREET, RICHMOND 3121"
-37.81439003,144.9998451,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,15978,,Semi-mature,,23/11/2016,,,,,20,"110 CHURCH STREET, RICHMOND 3121"
-37.81427697,144.9998614,Acer,A. x freemanii 'Autumn Blaze',6,,,,5,Autumn Blaze Maple,,15979,,Semi-mature,,23/11/2016,,,,,20,"110 CHURCH STREET, RICHMOND 3121"
-37.81410565,144.9998909,Acer,A. x freemanii 'Autumn Blaze',4,,,,4,Autumn Blaze Maple,,15980,,Semi-mature,,23/11/2016,,,,,"6, 10","0 CHURCH STREET, RICHMOND 3121"
-37.81375151,144.9999602,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,15981,,Semi-mature,,23/11/2016,,,,,20,"86 CHURCH STREET, RICHMOND 3121"
-37.81352423,145.0000084,Acer,A. x freemanii 'Autumn Blaze',13,,,,8,Autumn Blaze Maple,,15982,,Mature,,23/11/2016,,,,,"11, 20","0 CHURCH STREET, RICHMOND 3121"
-37.81337844,145.0000293,Acer,A. x freemanii 'Autumn Blaze',5,,,,5,Autumn Blaze Maple,,15983,,Semi-mature,,23/11/2016,,,,,20,"0 CHURCH STREET, RICHMOND 3121"
-37.81313533,145.0000799,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,15984,,Semi-mature,,23/11/2016,,,,,20,"108 ELIZABETH STREET, RICHMOND 3121"
-37.81292066,145.0001184,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,15985,,Semi-mature,,23/11/2016,,,,,"6, 10","108 ELIZABETH STREET, RICHMOND 3121"
-37.81280526,145.000134,Acer,A. x freemanii 'Autumn Blaze',5,,,,3,Autumn Blaze Maple,,15986,,Semi-mature,,23/11/2016,,,,,0,"108 ELIZABETH STREET, RICHMOND 3121"
-37.81273064,145.0001491,Acer,A. x freemanii 'Autumn Blaze',4,,,,4,Autumn Blaze Maple,,15987,,Semi-mature,,23/11/2016,,,,,20,"108 ELIZABETH STREET, RICHMOND 3121"
-37.81241249,145.000211,Acer,A. x freemanii 'Autumn Blaze',4,,,,4,Autumn Blaze Maple,,15988,,Semi-mature,,23/11/2016,,,,,20,"108 ELIZABETH STREET, RICHMOND 3121"
-37.81222719,145.0002471,Acer,A. x freemanii 'Autumn Blaze',6,,,,5,Autumn Blaze Maple,,15989,,Semi-mature,,23/11/2016,,,,,20,"108 ELIZABETH STREET, RICHMOND 3121"
-37.81082054,145.0005083,Acer,A. x freemanii 'Autumn Blaze',4,,,,4,Autumn Blaze Maple,,15995,,Semi-mature,,23/11/2016,,,,,20,"278 VICTORIA STREET, RICHMOND 3121"
-37.81113862,145.0006236,Acer,A. x freemanii 'Autumn Blaze',6,,,,6,Autumn Blaze Maple,,15996,,Semi-mature,,23/11/2016,,,,,20,"3 CHURCH STREET, RICHMOND 3121"
-37.81149291,145.0005651,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,15999,,Young,,23/11/2016,,,,,20,"23 CHURCH STREET, RICHMOND 3121"
-37.81210294,145.0004457,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,16000,,Semi-mature,,23/11/2016,,,,,20,"27 CHURCH STREET, RICHMOND 3121"
-37.81282909,145.0003147,Acer,A. x freemanii 'Autumn Blaze',12,,,,6,Autumn Blaze Maple,,16001,,Mature,,23/11/2016,,,,,20,"57 CHURCH STREET, RICHMOND 3121"
-37.81290334,145.0003034,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,16002,,Semi-mature,,23/11/2016,,,,,"11, 20","57 CHURCH STREET, RICHMOND 3121"
-37.81301821,145.0002824,Acer,A. x freemanii 'Autumn Blaze',14,,,,6,Autumn Blaze Maple,,16003,,Mature,,23/11/2016,,,,,"11, 20","65 CHURCH STREET, RICHMOND 3121"
-37.81311323,145.0002653,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,16004,,Mature,,23/11/2016,,,,,20,"69 CHURCH STREET, RICHMOND 3121"
-37.81333385,145.000223,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,16005,,Young,,23/11/2016,,,,,20,"77 CHURCH STREET, RICHMOND 3121"
-37.81353369,145.0001848,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,16007,,Semi-mature,,23/11/2016,,,,,20,"81 CHURCH STREET, RICHMOND 3121"
-37.81385362,145.0001248,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,16009,,Young,,23/11/2016,,,,,20,"85 CHURCH STREET, RICHMOND 3121"
-37.81503856,144.9999069,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,16014,,Semi-mature,,23/11/2016,,,,,20,"123 CHURCH STREET, RICHMOND 3121"
-37.79801935,144.9926925,Acer,A. x freemanii 'Autumn Blaze',8,,,,4,Autumn Blaze Maple,,16382,,Semi-mature,,24/11/2016,,,,,20,"177 KEELE STREET, COLLINGWOOD 3066"
-37.82320723,144.9984634,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,17276,,Young,,15/11/2016,,,,,20,"357 CHURCH STREET, RICHMOND 3121"
-37.82289287,144.9985259,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,17278,,Young,,15/11/2016,,,,,20,"351 CHURCH STREET, RICHMOND 3121"
-37.82267417,144.9985662,Acer,A. x freemanii 'Autumn Blaze',5,,,,3,Autumn Blaze Maple,,17279,,Young,,16/11/2016,,,,,"1, 5","339 CHURCH STREET, RICHMOND 3121"
-37.8213624,144.9987996,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,17286,,Young,,15/11/2016,,,,,20,"303 CHURCH STREET, RICHMOND 3121"
-37.82119342,144.9988196,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,17287,,Young,,15/11/2016,,,,,20,"299 CHURCH STREET, RICHMOND 3121"
-37.8210843,144.998834,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,17288,,Young,,15/11/2016,,,,,20,"297 CHURCH STREET, RICHMOND 3121"
-37.82039112,144.9989539,Acer,A. x freemanii 'Autumn Blaze',10,,,,4,Autumn Blaze Maple,,17289,,Semi-mature,,15/11/2016,,,,,20,"275 CHURCH STREET, RICHMOND 3121"
-37.81995789,144.9990119,Acer,A. x freemanii 'Autumn Blaze',7,,,,4,Autumn Blaze Maple,,17291,,Young,,15/11/2016,,,,,20,"271 CHURCH STREET, RICHMOND 3121"
-37.81958936,144.9990827,Acer,A. x freemanii 'Autumn Blaze',10,,,,5,Autumn Blaze Maple,,17294,,Semi-mature,,15/11/2016,,,,,20,"259 CHURCH STREET, RICHMOND 3121"
-37.81935849,144.9991212,Acer,A. x freemanii 'Autumn Blaze',7,,,,4,Autumn Blaze Maple,,17295,,Young,,15/11/2016,,,,,20,"251 CHURCH STREET, RICHMOND 3121"
-37.81921645,144.9991476,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,17296,,Young,,15/11/2016,,,,,20,"247 CHURCH STREET, RICHMOND 3121"
-37.81943321,144.9989333,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,17297,,Semi-mature,,15/11/2016,,,,,20,"268 CHURCH STREET, RICHMOND 3121"
-37.81963525,144.9989047,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,17298,,Young,,15/11/2016,,,,,20,"278 CHURCH STREET, RICHMOND 3121"
-37.81990054,144.9988561,Acer,A. x freemanii 'Autumn Blaze',13,,,,6,Autumn Blaze Maple,,17299,,Semi-mature,,15/11/2016,,,,,20,"284 CHURCH STREET, RICHMOND 3121"
-37.82068184,144.9987264,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,17315,,Young,,15/11/2016,,,,,20,"314 CHURCH STREET, RICHMOND 3121"
-37.82078504,144.9987019,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,17316,,Young,,15/11/2016,,,,,20,"314 CHURCH STREET, RICHMOND 3121"
-37.82144543,144.9985998,Acer,A. x freemanii 'Autumn Blaze',3,,,,2,Autumn Blaze Maple,,17320,,Young,,15/11/2016,,,,,"1, 5","17 THE VAUCLUSE, RICHMOND 3121"
-37.82202128,144.9985036,Acer,A. x freemanii 'Autumn Blaze',10,,,,5,Autumn Blaze Maple,,17322,,Semi-mature,,15/11/2016,,,,,20,"326 CHURCH STREET, RICHMOND 3121"
-37.82221171,144.9984769,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,17323,,Young,,15/11/2016,,,,,20,"326 CHURCH STREET, RICHMOND 3121"
-37.82504696,144.9979504,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,17343,,Young,,15/11/2016,,,,,20,"0 DICKMANN STREET, RICHMOND 3121"
-37.82636918,144.9978845,Acer,A. x freemanii 'Autumn Blaze',9,,,,2,Autumn Blaze Maple,,17346,,Semi-mature,,15/11/2016,,,,,20,"441 CHURCH STREET, RICHMOND 3121"
-37.82615469,144.9979164,Acer,A. x freemanii 'Autumn Blaze',11,,,,4,Autumn Blaze Maple,,17347,,Mature,,15/11/2016,,,,,20,"433 CHURCH STREET, RICHMOND 3121"
-37.82599439,144.9979532,Acer,A. x freemanii 'Autumn Blaze',10,,,,3,Autumn Blaze Maple,,17348,,Mature,,15/11/2016,,,,,20,"427 CHURCH STREET, RICHMOND 3121"
-37.82528576,144.9980926,Acer,A. x freemanii 'Autumn Blaze',10,,,,6,Autumn Blaze Maple,,17350,,Semi-mature,,15/11/2016,,,,,20,"415 CHURCH STREET, RICHMOND 3121"
-37.82488206,144.9981537,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,17388,,Young,,15/11/2016,,,,,20,"403 CHURCH STREET, RICHMOND 3121"
-37.82338169,144.9984404,Acer,A. x freemanii 'Autumn Blaze',9,,,,4,Autumn Blaze Maple,,17399,,Young,,15/11/2016,,,,,20,"361 CHURCH STREET, RICHMOND 3121"
-37.82175367,145.000195,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,17458,,Young,,15/11/2016,,,,,20,"80 LYNDHURST STREET, RICHMOND 3121"
-37.82174708,145.0002879,Acer,A. x freemanii 'Autumn Blaze',2,,,,2,Autumn Blaze Maple,,17459,,Young,,15/11/2016,,,,,20,"2 BROUGHAM STREET, RICHMOND 3121"
-37.82195819,145.0001562,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,17461,,Young,,15/11/2016,,,,,20,"84 LYNDHURST STREET, RICHMOND 3121"
-37.82205686,145.0001351,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,17462,,Young,,15/11/2016,,,,,20,"86 LYNDHURST STREET, RICHMOND 3121"
-37.82212407,145.0001083,Acer,A. x freemanii 'Autumn Blaze',2,,,,2,Autumn Blaze Maple,,17463,,Young,,15/11/2016,,,,,"1, 5","88 LYNDHURST STREET, RICHMOND 3121"
-37.82212472,145.0002156,Acer,A. x freemanii 'Autumn Blaze',3,,,,2,Autumn Blaze Maple,,17464,,Young,,15/11/2016,,,,,20,"1 MALLESON STREET, RICHMOND 3121"
-37.82229387,145.0000884,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,17465,,Young,,15/11/2016,,,,,20,"90 LYNDHURST STREET, RICHMOND 3121"
-37.82244894,144.9995958,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,17660,,Young,,16/11/2016,,,,,20,"92 LYNDHURST STREET, RICHMOND 3121"
-37.82240127,144.9996224,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,17661,,Young,,16/11/2016,,,,,20,"92 LYNDHURST STREET, RICHMOND 3121"
-37.82234817,144.9996208,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,17662,,Young,,16/11/2016,,,,,20,"92 LYNDHURST STREET, RICHMOND 3121"
-37.82504643,145.0056336,Acer,A. x freemanii 'Autumn Blaze',1,,,,4,Autumn Blaze Maple,,18118,,Young,,17/11/2016,,,,,"11, 20","54 EDINBURGH STREET, RICHMOND 3121"
-37.82526369,145.0055935,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,18120,,Mature,,17/11/2016,,,,,"11, 20","60 EDINBURGH STREET, RICHMOND 3121"
-37.82625031,145.0054169,Acer,A. x freemanii 'Autumn Blaze',2,,,,2,Autumn Blaze Maple,,18130,,Young,,17/11/2016,,,,,0,"80 EDINBURGH STREET, RICHMOND 3121"
-37.82516207,145.0057449,Acer,A. x freemanii 'Autumn Blaze',8,,,,4,Autumn Blaze Maple,,18140,,Semi-mature,,17/11/2016,,,,,20,"67 EDINBURGH STREET, RICHMOND 3121"
-37.82391308,145.0059665,Acer,A. x freemanii 'Autumn Blaze',7,,,,4,Autumn Blaze Maple,,18239,,Semi-mature,,18/11/2016,,,,,20,"25 EDINBURGH STREET, RICHMOND 3121"
-37.82371145,145.0058833,Acer,A. x freemanii 'Autumn Blaze',7,,,,5,Autumn Blaze Maple,,18253,,Semi-mature,,18/11/2016,,,,,"11, 20","22 EDINBURGH STREET, RICHMOND 3121"
-37.8252446,145.0111743,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,18851,,Young,,22/11/2016,,,,,20,"12 KHARTOUM STREET, RICHMOND 3121"
-37.82522594,145.0110331,Acer,A. x freemanii 'Autumn Blaze',5,,,,4,Autumn Blaze Maple,,18852,,Young,,22/11/2016,,,,,20,"171 STAWELL STREET, RICHMOND 3121"
-37.82708346,145.0116499,Acer,A. x freemanii 'Autumn Blaze',9,,,,6,Autumn Blaze Maple,,18925,,Mature,,22/11/2016,,,,,20,"513 SWAN STREET, RICHMOND 3121"
-37.83293414,144.9936845,Acer,A. x freemanii 'Autumn Blaze',14,,,,6,Autumn Blaze Maple,,20402,,Semi-mature,,18/10/2016,,,,,0,"0 SOUTH EASTERN HIGHWAY, CREMORNE 3121"
-37.82872511,144.9972909,Acer,A. x freemanii 'Autumn Blaze',10,,,,6,Autumn Blaze Maple,,20565,,Semi-mature,,10/11/2016,,,,,20,"534 CHURCH STREET, CREMORNE 3121"
-37.82850842,144.9973273,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,20566,,Semi-mature,,10/11/2016,,,,,20,"493 CHURCH STREET, RICHMOND 3121"
-37.82828026,144.9973779,Acer,A. x freemanii 'Autumn Blaze',20,,,,10,Autumn Blaze Maple,,20567,,Mature,,10/11/2016,,,,,20,"518 CHURCH STREET, CREMORNE 3121"
-37.82801873,144.9974184,Acer,A. x freemanii 'Autumn Blaze',9,,,,7,Autumn Blaze Maple,,20568,,Semi-mature,,10/11/2016,,,,,20,"516 CHURCH STREET, CREMORNE 3121"
-37.82784429,144.9974511,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,20569,,Semi-mature,,10/11/2016,,,,,20,"506 CHURCH STREET, CREMORNE 3121"
-37.82763422,144.9974888,Acer,A. x freemanii 'Autumn Blaze',9,,,,7,Autumn Blaze Maple,,20570,,Semi-mature,,10/11/2016,,,,,20,"496 CHURCH STREET, CREMORNE 3121"
-37.82732278,144.9975405,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,20571,,Semi-mature,,10/11/2016,,,,,20,"492 CHURCH STREET, CREMORNE 3121"
-37.82707081,144.9975858,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,20572,,Semi-mature,,10/11/2016,,,,,20,"484 CHURCH STREET, CREMORNE 3121"
-37.82673919,144.9976433,Acer,A. x freemanii 'Autumn Blaze',14,,,,8,Autumn Blaze Maple,,20574,,Semi-mature,,10/11/2016,,,,,20,"476 CHURCH STREET, CREMORNE 3121"
-37.82680438,144.9978014,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,20575,,Young,,10/11/2016,,,,,20,"447 CHURCH STREET, RICHMOND 3121"
-37.82700133,144.9977696,Acer,A. x freemanii 'Autumn Blaze',9,,,,6,Autumn Blaze Maple,,20576,,Semi-mature,,10/11/2016,,,,,20,"455 CHURCH STREET, RICHMOND 3121"
-37.8271877,144.9977372,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,20577,,Semi-mature,,10/11/2016,,,,,20,"459 CHURCH STREET, RICHMOND 3121"
-37.82729166,144.9977332,Acer,A. x freemanii 'Autumn Blaze',13,,,,6,Autumn Blaze Maple,,20578,,Semi-mature,,10/11/2016,,,,,"11, 20","459 CHURCH STREET, RICHMOND 3121"
-37.82753046,144.9976795,Acer,A. x freemanii 'Autumn Blaze',11,,,,6,Autumn Blaze Maple,,20580,,Semi-mature,,10/11/2016,,,,,"11, 20","469 CHURCH STREET, RICHMOND 3121"
-37.82773459,144.9976435,Acer,A. x freemanii 'Autumn Blaze',9,,,,5,Autumn Blaze Maple,,20581,,Semi-mature,,10/11/2016,,,,,20,"477 CHURCH STREET, RICHMOND 3121"
-37.82787056,144.9976154,Acer,A. x freemanii 'Autumn Blaze',12,,,,7,Autumn Blaze Maple,,20582,,Semi-mature,,10/11/2016,,,,,"11, 20","481 CHURCH STREET, RICHMOND 3121"
-37.82805294,144.9975873,Acer,A. x freemanii 'Autumn Blaze',4,,,,3,Autumn Blaze Maple,,20583,,Young,,10/11/2016,,,,,20,"485 CHURCH STREET, RICHMOND 3121"
-37.82813136,144.9975753,Acer,A. x freemanii 'Autumn Blaze',3,,,,3,Autumn Blaze Maple,,20584,,Young,,10/11/2016,,,,,20,"489 CHURCH STREET, RICHMOND 3121"
-37.82826091,144.9975567,Acer,A. x freemanii 'Autumn Blaze',17,,,,7,Autumn Blaze Maple,,20585,,Mature,,10/11/2016,,,,,"11, 20","493 CHURCH STREET, RICHMOND 3121"
-37.82843542,144.9975217,Acer,A. x freemanii 'Autumn Blaze',15,,,,7,Autumn Blaze Maple,,20586,,Mature,,10/11/2016,,,,,"11, 20","501 CHURCH STREET, RICHMOND 3121"
-37.8285908,144.9974915,Acer,A. x freemanii 'Autumn Blaze',6,,,,4,Autumn Blaze Maple,,20587,,Semi-mature,,10/11/2016,,,,,20,"505 CHURCH STREET, RICHMOND 3121"
-37.82901357,144.9974152,Acer,A. x freemanii 'Autumn Blaze',10,,,,5,Autumn Blaze Maple,,20588,,Semi-mature,,10/11/2016,,,,,"11, 20","511 CHURCH STREET, RICHMOND 3121"
-37.82910476,144.9974024,Acer,A. x freemanii 'Autumn Blaze',7,,,,4,Autumn Blaze Maple,,20589,,Semi-mature,,10/11/2016,,,,,20,"525 CHURCH STREET, RICHMOND 3121"
-37.82950855,144.9973317,Acer,A. x freemanii 'Autumn Blaze',15,,,,8,Autumn Blaze Maple,,20591,,Mature,,10/11/2016,,,,,"11, 20","539 CHURCH STREET, RICHMOND 3121"
-37.82980885,144.9972754,Acer,A. x freemanii 'Autumn Blaze',10,,,,6,Autumn Blaze Maple,,20592,,Semi-mature,,10/11/2016,,,,,"11, 20","543 CHURCH STREET, RICHMOND 3121"
-37.83002556,144.9972425,Acer,A. x freemanii 'Autumn Blaze',7,,,,5,Autumn Blaze Maple,,20593,,Semi-mature,,10/11/2016,,,,,"11, 20","549 CHURCH STREET, RICHMOND 3121"
-37.83016672,144.9972136,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,20594,,Mature,,10/11/2016,,,,,"11, 20","549 CHURCH STREET, RICHMOND 3121"
-37.83053496,144.9971486,Acer,A. x freemanii 'Autumn Blaze',12,,,,7,Autumn Blaze Maple,,20595,,Mature,,10/11/2016,,,,,"11, 20","569 CHURCH STREET, RICHMOND 3121"
-37.83067984,144.9971294,Acer,A. x freemanii 'Autumn Blaze',10,,,,7,Autumn Blaze Maple,,20597,,Mature,,10/11/2016,,,,,"11, 20","573 CHURCH STREET, RICHMOND 3121"
-37.83085721,144.9970938,Acer,A. x freemanii 'Autumn Blaze',13,,,,8,Autumn Blaze Maple,,20598,,Mature,,10/11/2016,,,,,"11, 20","577 CHURCH STREET, RICHMOND 3121"
-37.83145757,144.9969845,Acer,A. x freemanii 'Autumn Blaze',9,,,,6,Autumn Blaze Maple,,20599,,Mature,,10/11/2016,,,,,"11, 20","587 CHURCH STREET, RICHMOND 3121"
-37.83177363,144.9969231,Acer,A. x freemanii 'Autumn Blaze',22,,,,8,Autumn Blaze Maple,,20600,,Mature,,10/11/2016,,,,,"11, 20","1 YARRA STREET, RICHMOND 3121"
-37.83199277,144.9968847,Acer,A. x freemanii 'Autumn Blaze',18,,,,7,Autumn Blaze Maple,,20601,,Mature,,10/11/2016,,,,,"11, 20","609 CHURCH STREET, RICHMOND 3121"
-37.8321482,144.9968581,Acer,A. x freemanii 'Autumn Blaze',8,,,,5,Autumn Blaze Maple,,20602,,Semi-mature,,10/11/2016,,,,,"1, 5","609 CHURCH STREET, RICHMOND 3121"
-37.83244633,144.9968129,Acer,A. x freemanii 'Autumn Blaze',18,,,,7,Autumn Blaze Maple,,20603,,Mature,,10/11/2016,,,,,"11, 20","619 CHURCH STREET, RICHMOND 3121"
-37.83313055,144.9967652,Acer,A. x freemanii 'Autumn Blaze',10,,,,6,Autumn Blaze Maple,,20606,,Semi-mature,,10/11/2016,,,,,20,"0 CHURCH STREET, RICHMOND 3121"
-37.83344142,144.997255,Acer,A. x freemanii 'Autumn Blaze',7,,,,3,Autumn Blaze Maple,,20616,,Young,,10/11/2016,,,,,20,"651 CHURCH STREET, RICHMOND 3121"
